EV Charger Registration Code,operator,No. of Charging Outlets,evCpId,plugType,chargingSpeed,PostalCode,Block/House No,Street Name,Building Name,Floor No,Lot No,Is the charger publicly accessible?,longitude,latitude
R122600C,SHELL SINGAPORE PTE. LTD.,1,R122600C-001,Type 2,7,530980,980,BUANGKOK CRESCENT,MULTI STOREY CAR PARK,L3B,392,Yes,103.8801175,1.3799782
R122601G,SHELL SINGAPORE PTE. LTD.,1,R122601G-001,Type 2,7,820172,172,EDGEDALE PLAINS,MULTI STOREY CAR PARK,L3A,156,Yes,103.9117777,1.3955198
R122602R,SHELL SINGAPORE PTE. LTD.,1,R122602R-001,Type 2,7,820172,172,EDGEDALE PLAINS,MULTI STOREY CAR PARK,L3A,157,Yes,103.9117777,1.3955198
R122604H,SHELL SINGAPORE PTE. LTD.,1,R122604H-001,Type 2,7,820172,172,EDGEDALE PLAINS,MULTI STOREY CAR PARK,L3A,158,Yes,103.9117777,1.3955198
R122611B,SHELL SINGAPORE PTE. LTD.,1,R122611B-001,Type 2,7,551410,410A,SERANGOON CENTRAL,MULTI STOREY CAR PARK,L3B,139,Yes,103.8736233,1.3481957
R122612F,SHELL SINGAPORE PTE. LTD.,1,R122612F-001,Type 2,7,551410,410A,SERANGOON CENTRAL,MULTI STOREY CAR PARK,L3B,140,Yes,103.8736233,1.3481957
R122616R,SHELL SINGAPORE PTE. LTD.,1,R122616R-001,Type 2,7,551410,410A,SERANGOON CENTRAL,MULTI STOREY CAR PARK,L3B,141,Yes,103.8736233,1.3481957
R122623E,SHELL SINGAPORE PTE. LTD.,1,R122623E-001,Type 2,7,750504,504,MONTREAL DRIVE,MONTREAL SPRING,L3A,175,Yes,103.82369,1.4509081
R122624K,SHELL SINGAPORE PTE. LTD.,1,R122624K-001,Type 2,7,750504,504,MONTREAL DRIVE,MONTREAL SPRING,L3A,176,Yes,103.82369,1.4509081
R122625B,SHELL SINGAPORE PTE. LTD.,1,R122625B-001,Type 2,7,750504,504,MONTREAL DRIVE,MONTREAL SPRING,L3A,177,Yes,103.82369,1.4509081
R122626F,SHELL SINGAPORE PTE. LTD.,1,R122626F-001,Type 2,7,730181,181,MARSILING ROAD,MARSILING HEIGHTS,L3,260,Yes,103.7792968,1.4396539
R122627Z,SHELL SINGAPORE PTE. LTD.,1,R122627Z-001,Type 2,7,730181,181,MARSILING ROAD,MARSILING HEIGHTS,L3,261,Yes,103.7792968,1.4396539
R122628C,SHELL SINGAPORE PTE. LTD.,1,R122628C-001,Type 2,7,730181,181,MARSILING ROAD,MARSILING HEIGHTS,L3,262,Yes,103.7792968,1.4396539
R122629G,SHELL SINGAPORE PTE. LTD.,1,R122629G-001,Type 2,7,760347,347,YISHUN AVENUE 11,ADORA GREEN,L2A,333,Yes,103.8426298,1.4275026
R122630Z,SHELL SINGAPORE PTE. LTD.,1,R122630Z-001,Type 2,7,760347,347,YISHUN AVENUE 11,ADORA GREEN,L2A,316,Yes,103.8426298,1.4275026
R122631C,SHELL SINGAPORE PTE. LTD.,1,R122631C-001,Type 2,7,760347,347,YISHUN AVENUE 11,ADORA GREEN,L2A,315,Yes,103.8426298,1.4275026
R122632G,STRIDES YTL PTE. LTD.,1,R122632G-001,Type 2,7.4,520446,446,TAMPINES STREET 42,,L1,145,Yes,103.9512111,1.3576773
R122633R,STRIDES YTL PTE. LTD.,1,R122633R-001,Type 2,7.4,520446,446,TAMPINES STREET 42,,L1,167,Yes,103.9512111,1.3576773
R122634D,STRIDES YTL PTE. LTD.,1,R122634D-001,Type 2,7.4,520446,446,TAMPINES STREET 42,,L1,168,Yes,103.9512111,1.3576773
R122635H,STRIDES YTL PTE. LTD.,1,R122635H-001,Type 2,7.4,460088,88,BEDOK NORTH STREET 4,,L1,57,Yes,103.9382946,1.3326472
R122636A,STRIDES YTL PTE. LTD.,1,R122636A-001,Type 2,7.4,460088,88,BEDOK NORTH STREET 4,,L1,58,Yes,103.9382946,1.3326472
R122637E,STRIDES YTL PTE. LTD.,1,R122637E-001,Type 2,7.4,460088,88,BEDOK NORTH STREET 4,,L1,59,Yes,103.9382946,1.3326472
R122638K,STRIDES YTL PTE. LTD.,1,R122638K-001,Type 2,7.4,670126,126,PENDING ROAD,,L1,957,Yes,103.7693773,1.3773102
R122639B,STRIDES YTL PTE. LTD.,1,R122639B-001,Type 2,7.4,670126,126,PENDING ROAD,,L1,958,Yes,103.7693773,1.3773102
R122640E,STRIDES YTL PTE. LTD.,1,R122640E-001,Type 2,7.4,670126,126,PENDING ROAD,,L1,959,Yes,103.7693773,1.3773102
R122641K,STRIDES YTL PTE. LTD.,1,R122641K-001,Type 2,7.4,670126,126,PENDING ROAD,,L1,960,Yes,103.7693773,1.3773102
R122642B,STRIDES YTL PTE. LTD.,1,R122642B-001,Type 2,7.4,670126,126,PENDING ROAD,,L1,961,Yes,103.7693773,1.3773102
R122644Z,STRIDES YTL PTE. LTD.,1,R122644Z-001,Type 2,7.4,670126,126,PENDING ROAD,,L1,962,Yes,103.7693773,1.3773102
R122645C,STRIDES YTL PTE. LTD.,1,R122645C-001,Type 2,7.4,670126,126,PENDING ROAD,,L1,989,Yes,103.7693773,1.3773102
R122646G,STRIDES YTL PTE. LTD.,1,R122646G-001,Type 2,7.4,670126,126,PENDING ROAD,,L1,990,Yes,103.7693773,1.3773102
R122647R,STRIDES YTL PTE. LTD.,1,R122647R-001,Type 2,7.4,670126,126,PENDING ROAD,,L1,991,Yes,103.7693773,1.3773102
R122648D,STRIDES YTL PTE. LTD.,1,R122648D-001,Type 2,7.4,670126,126,PENDING ROAD,,L1,992,Yes,103.7693773,1.3773102
R122649H,STRIDES YTL PTE. LTD.,1,R122649H-001,Type 2,7.4,670126,126,PENDING ROAD,,L1,993,Yes,103.7693773,1.3773102
R122651D,STRIDES YTL PTE. LTD.,1,R122651D-001,Type 2,7.4,670126,126,PENDING ROAD,,L1,994,Yes,103.7693773,1.3773102
R122652H,SHELL SINGAPORE PTE. LTD.,1,R122652H-001,Type 2,7,750365,365,SEMBAWANG CRESCENT,SUN BREEZE,L3A,114,Yes,103.8162581,1.4443662
R122653A,SHELL SINGAPORE PTE. LTD.,1,R122653A-001,Type 2,7,750365,365,SEMBAWANG CRESCENT,SUN BREEZE,L3A,115,Yes,103.8162581,1.4443662
R122654E,SHELL SINGAPORE PTE. LTD.,1,R122654E-001,Type 2,7,750365,365,SEMBAWANG CRESCENT,SUN BREEZE,L3A,116,Yes,103.8162581,1.4443662
R122667A,SHELL SINGAPORE PTE. LTD.,1,R122667A-001,Type 2,7,540289,289,COMPASSVALE CRESCENT,COMPASSVALE CAPE,L3,282,Yes,103.8969495,1.3980765
R122669K,SHELL SINGAPORE PTE. LTD.,1,R122669K-001,Type 2,7,540289,289,COMPASSVALE CRESCENT,COMPASSVALE CAPE,L3,281,Yes,103.8969495,1.3980765
R122670A,CHARGE+ PTE. LTD.,2,R122670A-001,Type 2,7.4,260004,4,QUEEN'S ROAD,FARRER GARDENS,L1,53 & 54,Yes,103.8077126,1.3182784
R122670A,CHARGE+ PTE. LTD.,2,R122670A-002,Type 2,7.4,260004,4,QUEEN'S ROAD,FARRER GARDENS,L1,53 & 54,Yes,103.8077126,1.3182784
R122671E,CHARGE+ PTE. LTD.,2,R122671E-001,Type 2,7.4,260004,4,QUEEN'S ROAD,FARRER GARDENS,L1,131 & 132,Yes,103.8077126,1.3182784
R122671E,CHARGE+ PTE. LTD.,2,R122671E-002,Type 2,7.4,260004,4,QUEEN'S ROAD,FARRER GARDENS,L1,131 & 132,Yes,103.8077126,1.3182784
R122672K,CHARGE+ PTE. LTD.,2,R122672K-001,Type 2,7.4,260004,4,QUEEN'S ROAD,FARRER GARDENS,L1,134 & 133,Yes,103.8077126,1.3182784
R122672K,CHARGE+ PTE. LTD.,2,R122672K-002,Type 2,7.4,260004,4,QUEEN'S ROAD,FARRER GARDENS,L1,134 & 133,Yes,103.8077126,1.3182784
R122673B,CHARGE+ PTE. LTD.,2,R122673B-001,Type 2,7.4,680809,809,CHOA CHU KANG AVENUE 1,KEAT HONG AXIS,L3A,288 & 289,Yes,103.7445342,1.3749824
R122673B,CHARGE+ PTE. LTD.,2,R122673B-002,Type 2,7.4,680809,809,CHOA CHU KANG AVENUE 1,KEAT HONG AXIS,L3A,288 & 289,Yes,103.7445342,1.3749824
R122674F,SHELL SINGAPORE PTE. LTD.,1,R122674F-001,Type 2,7,540289,289,COMPASSVALE CRESCENT,COMPASSVALE CAPE,L3,280,Yes,103.8969495,1.3980765
R122675Z,CHARGE+ PTE. LTD.,2,R122675Z-001,Type 2,7.4,680809,809,CHOA CHU KANG AVENUE 1,KEAT HONG AXIS,L3A,290 & 291,Yes,103.7445342,1.3749824
R122675Z,CHARGE+ PTE. LTD.,2,R122675Z-002,Type 2,7.4,680809,809,CHOA CHU KANG AVENUE 1,KEAT HONG AXIS,L3A,290 & 291,Yes,103.7445342,1.3749824
R122676C,CHARGE+ PTE. LTD.,2,R122676C-001,Type 2,7.4,680809,809,CHOA CHU KANG AVENUE 1,KEAT HONG AXIS,L3A,292 & 293,Yes,103.7445342,1.3749824
R122676C,CHARGE+ PTE. LTD.,2,R122676C-002,Type 2,7.4,680809,809,CHOA CHU KANG AVENUE 1,KEAT HONG AXIS,L3A,292 & 293,Yes,103.7445342,1.3749824
R122677G,CHARGE+ PTE. LTD.,2,R122677G-001,Type 2,7.4,681462,462A,CHOA CHU KANG AVENUE 4,MULTI STOREY CAR PARK,L3B,540 & 541,Yes,103.7357476,1.3775354
R122677G,CHARGE+ PTE. LTD.,2,R122677G-002,Type 2,7.4,681462,462A,CHOA CHU KANG AVENUE 4,MULTI STOREY CAR PARK,L3B,540 & 541,Yes,103.7357476,1.3775354
R122678R,CHARGE+ PTE. LTD.,2,R122678R-001,Type 2,7.4,681462,462A,CHOA CHU KANG AVENUE 4,MULTI STOREY CAR PARK,L3B,560 & 561,Yes,103.7357476,1.3775354
R122678R,CHARGE+ PTE. LTD.,2,R122678R-002,Type 2,7.4,681462,462A,CHOA CHU KANG AVENUE 4,MULTI STOREY CAR PARK,L3B,560 & 561,Yes,103.7357476,1.3775354
R122679D,CHARGE+ PTE. LTD.,2,R122679D-001,Type 2,7.4,681462,462A,CHOA CHU KANG AVENUE 4,MULTI STOREY CAR PARK,L3B,562 & 563,Yes,103.7357476,1.3775354
R122679D,CHARGE+ PTE. LTD.,2,R122679D-002,Type 2,7.4,681462,462A,CHOA CHU KANG AVENUE 4,MULTI STOREY CAR PARK,L3B,562 & 563,Yes,103.7357476,1.3775354
R122680G,CHARGE+ PTE. LTD.,2,R122680G-001,Type 2,7.4,681486,486A,CHOA CHU KANG AVENUE 5,MULTI STOREY CAR PARK,L3B,209 & 210,Yes,103.7383621,1.37505
R122680G,CHARGE+ PTE. LTD.,2,R122680G-002,Type 2,7.4,681486,486A,CHOA CHU KANG AVENUE 5,MULTI STOREY CAR PARK,L3B,209 & 210,Yes,103.7383621,1.37505
R122681R,SHELL SINGAPORE PTE. LTD.,1,R122681R-001,Type 2,7,531941,941A,HOUGANG STREET 92,MULTI STOREY CAR PARK,L3B,158,Yes,103.8790675,1.3741901
R122682D,CHARGE+ PTE. LTD.,2,R122682D-001,Type 2,7.4,681486,486A,CHOA CHU KANG AVENUE 5,MULTI STOREY CAR PARK,L3B,211 & 212,Yes,103.7383621,1.37505
R122682D,CHARGE+ PTE. LTD.,2,R122682D-002,Type 2,7.4,681486,486A,CHOA CHU KANG AVENUE 5,MULTI STOREY CAR PARK,L3B,211 & 212,Yes,103.7383621,1.37505
R122683H,CHARGE+ PTE. LTD.,2,R122683H-001,Type 2,7.4,681486,486A,CHOA CHU KANG AVENUE 5,MULTI STOREY CAR PARK,L3B,213 & 214,Yes,103.7383621,1.37505
R122683H,CHARGE+ PTE. LTD.,2,R122683H-002,Type 2,7.4,681486,486A,CHOA CHU KANG AVENUE 5,MULTI STOREY CAR PARK,L3B,213 & 214,Yes,103.7383621,1.37505
R122684A,SHELL SINGAPORE PTE. LTD.,1,R122684A-001,Type 2,7,531941,941A,HOUGANG STREET 92,MULTI STOREY CAR PARK,L3B,159,Yes,103.8790675,1.3741901
R122685E,SHELL SINGAPORE PTE. LTD.,1,R122685E-001,Type 2,7,531941,941A,HOUGANG STREET 92,MULTI STOREY CAR PARK,L3B,160,Yes,103.8790675,1.3741901
R122687B,SHELL SINGAPORE PTE. LTD.,1,R122687B-001,Type 2,7,551149,149A,SERANGOON NORTH AVENUE 1,GOLDEN GINGER,L3B,72,Yes,103.8732796,1.3669873
R122688F,SHELL SINGAPORE PTE. LTD.,1,R122688F-001,Type 2,7,551149,149A,SERANGOON NORTH AVENUE 1,GOLDEN GINGER,L3B,73,Yes,103.8732796,1.3669873
R122689Z,SHELL SINGAPORE PTE. LTD.,1,R122689Z-001,Type 2,7,551149,149A,SERANGOON NORTH AVENUE 1,GOLDEN GINGER,L3B,74,Yes,103.8732796,1.3669873
R122691F,SHELL SINGAPORE PTE. LTD.,1,R122691F-001,Type 2,7,544124,124D,RIVERVALE DRIVE,MULTI STOREY CAR PARK,L3A,242,Yes,103.9027451,1.3876785
R122692Z,SHELL SINGAPORE PTE. LTD.,1,R122692Z-001,Type 2,7,544124,124D,RIVERVALE DRIVE,MULTI STOREY CAR PARK,L3A,243,Yes,103.9027451,1.3876785
R122693C,SHELL SINGAPORE PTE. LTD.,1,R122693C-001,Type 2,7,751322,322A,SEMBAWANG CLOSE,MULTI STOREY CAR PARK,L3B,151,Yes,103.818197,1.4461198
R122694G,SHELL SINGAPORE PTE. LTD.,1,R122694G-001,Type 2,7,751322,322A,SEMBAWANG CLOSE,MULTI STOREY CAR PARK,L3B,152,Yes,103.818197,1.4461198
R122695R,SHELL SINGAPORE PTE. LTD.,1,R122695R-001,Type 2,7,751322,322A,SEMBAWANG CLOSE,MULTI STOREY CAR PARK,L3B,153,Yes,103.818197,1.4461198
R122696D,SHELL SINGAPORE PTE. LTD.,1,R122696D-001,Type 2,7,820273,273,PUNGGOL PLACE,PUNGGOL REGALIA,L2,410,Yes,103.9019427,1.4026511
R122697H,SHELL SINGAPORE PTE. LTD.,1,R122697H-001,Type 2,7,820273,273,PUNGGOL PLACE,PUNGGOL REGALIA,L2,409,Yes,103.9019427,1.4026511
R122698A,SHELL SINGAPORE PTE. LTD.,1,R122698A-001,Type 2,7,820273,273,PUNGGOL PLACE,PUNGGOL REGALIA,L2,408,Yes,103.9019427,1.4026511
R122699E,SHELL SINGAPORE PTE. LTD.,1,R122699E-001,Type 2,7,570141,141,BISHAN STREET 12,BISHAN GREEN,L1,64,Yes,103.8530229,1.3450047
R122700H,SHELL SINGAPORE PTE. LTD.,1,R122700H-001,Type 2,7,570141,141,BISHAN STREET 12,BISHAN GREEN,L1,65,Yes,103.8530229,1.3450047
R122701A,SHELL SINGAPORE PTE. LTD.,1,R122701A-001,Type 2,7,570141,141,BISHAN STREET 12,BISHAN GREEN,L1,66,Yes,103.8530229,1.3450047
R122702E,SHELL SINGAPORE PTE. LTD.,1,R122702E-001,Type 2,7,544124,124D,RIVERVALE DRIVE,MULTI STOREY CAR PARK,L3A,241,Yes,103.9027451,1.3876785
R122704B,SHELL SINGAPORE PTE. LTD.,1,R122704B-001,Type 2,7,790468,468,FERNVALE LINK,FERNVALE LEA,L3B,302,Yes,103.8785555,1.3970914
R122706Z,SHELL SINGAPORE PTE. LTD.,1,R122706Z-001,Type 2,7,790468,468,FERNVALE LINK,FERNVALE LEA,L3B,303,Yes,103.8785555,1.3970914
R122707C,SHELL SINGAPORE PTE. LTD.,1,R122707C-001,Type 2,7,790468,468,FERNVALE LINK,FERNVALE LEA,L3B,304,Yes,103.8785555,1.3970914
R122747E,SHELL SINGAPORE PTE. LTD.,1,R122747E-001,Type 2,7,541102,102A,RIVERVALE WALK,MULTI STOREY CAR PARK,L3A,201,Yes,103.9000621,1.382133
R122749B,SHELL SINGAPORE PTE. LTD.,1,R122749B-001,Type 2,7,541102,102A,RIVERVALE WALK,MULTI STOREY CAR PARK,L3A,202,Yes,103.9000621,1.382133
R122751K,SHELL SINGAPORE PTE. LTD.,1,R122751K-001,Type 2,7,541102,102A,RIVERVALE WALK,MULTI STOREY CAR PARK,L3A,203,Yes,103.9000621,1.382133
R122752B,SHELL SINGAPORE PTE. LTD.,1,R122752B-001,Type 2,7,541236,236A,COMPASSVALE WALK,MULTI STOREY CAR PARK,L3A,113 / M/C4,Yes,103.9001141,1.3902834
R122753F,SHELL SINGAPORE PTE. LTD.,1,R122753F-001,Type 2,7,541236,236A,COMPASSVALE WALK,MULTI STOREY CAR PARK,L3A,112,Yes,103.9001141,1.3902834
R122754Z,SHELL SINGAPORE PTE. LTD.,1,R122754Z-001,Type 2,7,541236,236A,COMPASSVALE WALK,MULTI STOREY CAR PARK,L3A,111,Yes,103.9001141,1.3902834
R122756G,SHELL SINGAPORE PTE. LTD.,1,R122756G-001,Type 2,7,540201,201,SENGKANG EAST ROAD,MULTI STOREY CAR PARK,L3A,169,Yes,103.8923997,1.3883315
R122757R,SHELL SINGAPORE PTE. LTD.,1,R122757R-001,Type 2,7,540201,201,SENGKANG EAST ROAD,MULTI STOREY CAR PARK,L3A,170,Yes,103.8923997,1.3883315
R122758D,SHELL SINGAPORE PTE. LTD.,1,R122758D-001,Type 2,7,540201,201,SENGKANG EAST ROAD,MULTI STOREY CAR PARK,L3A,171,Yes,103.8923997,1.3883315
R122759H,SHELL SINGAPORE PTE. LTD.,1,R122759H-001,Type 2,7,540323,323,SENGKANG EAST WAY,,L3B,199,Yes,103.8925612,1.3932748
R122760R,SHELL SINGAPORE PTE. LTD.,1,R122760R-001,Type 2,7,540323,323,SENGKANG EAST WAY,,L3B,198,Yes,103.8925612,1.3932748
R122761D,SHELL SINGAPORE PTE. LTD.,1,R122761D-001,Type 2,7,540323,323,SENGKANG EAST WAY,,L3B,197,Yes,103.8925612,1.3932748
R122766B,SHELL SINGAPORE PTE. LTD.,1,R122766B-001,Type 2,7,730202,202,MARSILING DRIVE,MARSILING ADMIRALTY PARK,L1,121,Yes,103.7748079,1.4435373
R122767F,SHELL SINGAPORE PTE. LTD.,1,R122767F-001,Type 2,7,730202,202,MARSILING DRIVE,MARSILING ADMIRALTY PARK,L1,120,Yes,103.7748079,1.4435373
R122768Z,SHELL SINGAPORE PTE. LTD.,1,R122768Z-001,Type 2,7,730202,202,MARSILING DRIVE,MARSILING ADMIRALTY PARK,L1,119,Yes,103.7748079,1.4435373
R122793H,SHELL SINGAPORE PTE. LTD.,1,R122793H-001,Type 2,7,760426,426,YISHUN AVENUE 11,FLORAL SPRING @ YISHUN,L3A,129,Yes,103.8460164,1.422924
R122795E,SHELL SINGAPORE PTE. LTD.,1,R122795E-001,Type 2,7,760426,426,YISHUN AVENUE 11,FLORAL SPRING @ YISHUN,L3A,130,Yes,103.8460164,1.422924
R122798F,SHELL SINGAPORE PTE. LTD.,1,R122798F-001,Type 2,7,760426,426,YISHUN AVENUE 11,FLORAL SPRING @ YISHUN,L3A,131,Yes,103.8460164,1.422924
R122830K,SHELL SINGAPORE PTE. LTD.,1,R122830K-001,Type 2,7,310094,94,LORONG 1 TOA PAYOH,TOA PAYOH PALM SPRING,L1,28,Yes,103.848451,1.3393917
R122834C,SHELL SINGAPORE PTE. LTD.,1,R122834C-001,Type 2,7,310094,94,LORONG 1 TOA PAYOH,TOA PAYOH PALM SPRING,L1,29,Yes,103.848451,1.3393917
R122837D,SHELL SINGAPORE PTE. LTD.,1,R122837D-001,Type 2,7,310094,94,LORONG 1 TOA PAYOH,TOA PAYOH PALM SPRING,L1,30,Yes,103.848451,1.3393917
R122873A,SHELL SINGAPORE PTE. LTD.,1,R122873A-001,Type 2,7,760501,501,YISHUN STREET 51,PALM BREEZE @ YISHUN,L3A,85,Yes,103.8408818,1.4165227
R122874E,SHELL SINGAPORE PTE. LTD.,1,R122874E-001,Type 2,7,760501,501,YISHUN STREET 51,PALM BREEZE @ YISHUN,L3A,86,Yes,103.8408818,1.4165227
R122875K,SHELL SINGAPORE PTE. LTD.,1,R122875K-001,Type 2,7,760501,501,YISHUN STREET 51,PALM BREEZE @ YISHUN,L3A,87,Yes,103.8408818,1.4165227
R122884R,STRIDES YTL PTE. LTD.,1,R122884R-001,Type 2,7.4,471765,765A,BEDOK RESERVOIR VIEW,MULTI STOREY CAR PARK,L3A,233,Yes,103.9363337,1.335691
R122885D,STRIDES YTL PTE. LTD.,1,R122885D-001,Type 2,7.4,471765,765A,BEDOK RESERVOIR VIEW,MULTI STOREY CAR PARK,L3A,234,Yes,103.9363337,1.335691
R122886H,STRIDES YTL PTE. LTD.,1,R122886H-001,Type 2,7.4,471765,765A,BEDOK RESERVOIR VIEW,MULTI STOREY CAR PARK,L3A,235,Yes,103.9363337,1.335691
R122887A,STRIDES YTL PTE. LTD.,1,R122887A-001,Type 2,7.4,471714,714A,BEDOK RESERVOIR ROAD,,L2A,263,Yes,103.9235081,1.3361558
R122889K,STRIDES YTL PTE. LTD.,1,R122889K-001,Type 2,7.4,471714,714A,BEDOK RESERVOIR ROAD,,L2A,264,Yes,103.9235081,1.3361558
R122890A,STRIDES YTL PTE. LTD.,1,R122890A-001,Type 2,7.4,471714,714A,BEDOK RESERVOIR ROAD,,L2A,265,Yes,103.9235081,1.3361558
R122891E,STRIDES YTL PTE. LTD.,1,R122891E-001,Type 2,7.4,520639,639,TAMPINES STREET 62,TAMPINES GREENVINES,LB1,170,Yes,103.9452912,1.3651635
R122892K,STRIDES YTL PTE. LTD.,1,R122892K-001,Type 2,7.4,520639,639,TAMPINES STREET 62,TAMPINES GREENVINES,LB1,171,Yes,103.9452912,1.3651635
R122893B,STRIDES YTL PTE. LTD.,1,R122893B-001,Type 2,7.4,520639,639,TAMPINES STREET 62,TAMPINES GREENVINES,LB1,172,Yes,103.9452912,1.3651635
R122894F,STRIDES YTL PTE. LTD.,1,R122894F-001,Type 2,7.4,520639,639,TAMPINES STREET 62,TAMPINES GREENVINES,LB1,173,Yes,103.9452912,1.3651635
R122896C,STRIDES YTL PTE. LTD.,1,R122896C-001,Type 2,7.4,520639,639,TAMPINES STREET 62,TAMPINES GREENVINES,LB1,174,Yes,103.9452912,1.3651635
R122897G,STRIDES YTL PTE. LTD.,1,R122897G-001,Type 2,7.4,520639,639,TAMPINES STREET 62,TAMPINES GREENVINES,LB1,175,Yes,103.9452912,1.3651635
R122900G,STRIDES YTL PTE. LTD.,1,R122900G-001,Type 2,7.4,511142,142A,PASIR RIS STREET 11,MULTI STOREY CAR PARK,L3A,127,Yes,103.9597583,1.3628389
R122901R,STRIDES YTL PTE. LTD.,1,R122901R-001,Type 2,7.4,511142,142A,PASIR RIS STREET 11,MULTI STOREY CAR PARK,L3A,128,Yes,103.9597583,1.3628389
R122902D,STRIDES YTL PTE. LTD.,1,R122902D-001,Type 2,7.4,511142,142A,PASIR RIS STREET 11,MULTI STOREY CAR PARK,L3A,129,Yes,103.9597583,1.3628389
R122904A,STRIDES YTL PTE. LTD.,1,R122904A-001,Type 2,7.4,510530,530,PASIR RIS DRIVE 1,PASIR RIS ONE,L3A,74,Yes,103.9494154,1.371197
R122905E,STRIDES YTL PTE. LTD.,1,R122905E-001,Type 2,7.4,511773,773A,PASIR RIS STREET 71,MULTI STOREY CAR PARK,L3B,216,Yes,103.9359049,1.374602
R122906K,STRIDES YTL PTE. LTD.,1,R122906K-001,Type 2,7.4,511773,773A,PASIR RIS STREET 71,MULTI STOREY CAR PARK,L3B,217,Yes,103.9359049,1.374602
R122946R,SHELL SINGAPORE PTE. LTD.,1,R122946R-001,Type 2,7,540308,308,ANCHORVALE ROAD,MULTI STOREY CAR PARK,L3A,110,Yes,103.8863803,1.3894944
R122949A,SHELL SINGAPORE PTE. LTD.,1,R122949A-001,Type 2,7,540308,308,ANCHORVALE ROAD,MULTI STOREY CAR PARK,L3A,109,Yes,103.8863803,1.3894944
R122951H,SHELL SINGAPORE PTE. LTD.,1,R122951H-001,Type 2,7,540308,308,ANCHORVALE ROAD,MULTI STOREY CAR PARK,L3A,108,Yes,103.8863803,1.3894944
R122954K,SHELL SINGAPORE PTE. LTD.,1,R122954K-001,Type 2,7,731874,874A,WOODLANDS STREET 82,MULTI STOREY CAR PARK,L3B,146,Yes,103.789026,1.4431679
R122955B,SHELL SINGAPORE PTE. LTD.,1,R122955B-001,Type 2,7,731874,874A,WOODLANDS STREET 82,MULTI STOREY CAR PARK,L3B,145,Yes,103.789026,1.4431679
R122956F,SHELL SINGAPORE PTE. LTD.,1,R122956F-001,Type 2,7,731874,874A,WOODLANDS STREET 82,MULTI STOREY CAR PARK,L3B,144,Yes,103.789026,1.4431679
R122958C,SHELL SINGAPORE PTE. LTD.,1,R122958C-001,Type 2,7,732012,12B,MARSILING LANE,STRAITS VISTA @ MARSILING,L1,127,Yes,103.7781943,1.4407541
R122962G,SHELL SINGAPORE PTE. LTD.,1,R122962G-001,Type 2,7,732012,12B,MARSILING LANE,STRAITS VISTA @ MARSILING,L1,128,Yes,103.7781943,1.4407541
R122965H,SHELL SINGAPORE PTE. LTD.,1,R122965H-001,Type 2,7,732012,12B,MARSILING LANE,STRAITS VISTA @ MARSILING,L1,129,Yes,103.7781943,1.4407541
R122966A,SHELL SINGAPORE PTE. LTD.,1,R122966A-001,Type 2,22,89065,39,KEPPEL ROAD,SINGAPORE ART MUSEUM (TANJONG PAGAR DISTRIPARK),L1,1,Yes,103.8367524,1.2718778
R122967E,SHELL SINGAPORE PTE. LTD.,1,R122967E-001,Type 2,22,89065,39,KEPPEL ROAD,SINGAPORE ART MUSEUM (TANJONG PAGAR DISTRIPARK),L1,2,Yes,103.8367524,1.2718778
R122968K,SHELL SINGAPORE PTE. LTD.,1,R122968K-001,Type 2,22,89065,39,KEPPEL ROAD,SINGAPORE ART MUSEUM (TANJONG PAGAR DISTRIPARK),L1,3,Yes,103.8367524,1.2718778
R122979H,STRIDES YTL PTE. LTD.,1,R122979H-001,Type 2,7.4,511773,773A,PASIR RIS STREET 71,MULTI STOREY CAR PARK,L3B,218,Yes,103.9359049,1.374602
R122980R,STRIDES YTL PTE. LTD.,1,R122980R-001,Type 2,7.4,521364,364A,TAMPINES STREET 34,MULTI STOREY CAR PARK,L3A,79,Yes,103.9593449,1.3573427
R122981D,STRIDES YTL PTE. LTD.,1,R122981D-001,Type 2,7.4,521364,364A,TAMPINES STREET 34,MULTI STOREY CAR PARK,L3A,80,Yes,103.9593449,1.3573427
R122982H,STRIDES YTL PTE. LTD.,1,R122982H-001,Type 2,7.4,521364,364A,TAMPINES STREET 34,MULTI STOREY CAR PARK,L3A,81,Yes,103.9593449,1.3573427
R122983A,STRIDES YTL PTE. LTD.,1,R122983A-001,Type 2,7.4,460220,220,BEDOK CENTRAL,LINEAR GREEN @ BEDOK,L3B,119,Yes,103.9350827,1.325513
R122984E,STRIDES YTL PTE. LTD.,1,R122984E-001,Type 2,7.4,460220,220,BEDOK CENTRAL,LINEAR GREEN @ BEDOK,L3B,120,Yes,103.9350827,1.325513
R122985K,STRIDES YTL PTE. LTD.,1,R122985K-001,Type 2,7.4,460220,220,BEDOK CENTRAL,LINEAR GREEN @ BEDOK,L3B,121,Yes,103.9350827,1.325513
R122986B,STRIDES YTL PTE. LTD.,1,R122986B-001,Type 2,7.4,511199,199A,PASIR RIS STREET 12,,L3A,125,Yes,103.9595977,1.3664736
R122987F,STRIDES YTL PTE. LTD.,1,R122987F-001,Type 2,7.4,511199,199A,PASIR RIS STREET 12,,L3A,126,Yes,103.9595977,1.3664736
R122988Z,STRIDES YTL PTE. LTD.,1,R122988Z-001,Type 2,7.4,511199,199A,PASIR RIS STREET 12,,L3A,127,Yes,103.9595977,1.3664736
